relation_id,subject,relation,object,doc_id,chunk_id,evidence,confidence
REL-cd07f00b6769dfb563eb,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0028,Canada where problems exist and will deter- mine emission reductions required in the U.S.,0.98
REL-235e246613d3d85fe557,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0029,Canada is committed to meeting the 50-per- cent reduction target.,0.98
REL-f734b7cc543b36c466cf,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0030,"Canada signed the Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal (the Basel Con- vention) on March 22, 1989.",0.98
REL-83c8f75b1746ea2d67ff,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0031,"Canada will provide scientif- ic and financial support to its partners in the program, the land owners and the land managers.",0.98
REL-db39e6ed197ed5ddb542,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0032,Canada will establish a national forest seed and gene bank to ensure that we preserve the genetic elements that com- prise our natural forest heritage.,0.98
REL-44ae2c02451d871a4cfc,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0033,Canada's agri-food industry.,0.98
REL-e95945e35c1a633f564e,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0034,Canada Soil Conservation Centre.,0.98
REL-3d696cad1e9a2c5a47b0,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0035,"Canada's genetic resources by acquiring and/or developing, adapting, monitoring, utilizing and/or re- leasing plant, animal and other biological genetic resources.",0.98
REL-ca5321a90e970629c6d0,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0036,Fisheries are an important environmental and economic resource for Canada.,0.98
REL-6b4a74bd41ee3dacfd1f,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0037,"Canada's capability to anticipate and respond to the threat of toxic chemical pollution, the Government will expand scientific assessment, monitoring and research on toxic substances and their effects on fish and fish habitat.",0.98
REL-7b046e39a39617e2418b,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0038,Canada is also calling on all states to sup- port international acceptance of the practical measures needed to make the Law of the Sea Convention work as it was intended.,0.98
REL-08f26ee771e8d773a4ab,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0039,Canada are seriously affecting our natural and historical heritage.,0.98
REL-5ec54540c7361cc847ba,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0040,Canada's Natural Heritage It is not sufficient simply to set aside land for parks.,0.98
REL-0f96d67118a545b55c53,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0041,Canada for a four-year program to support the recovery of Canada's endangered wildlife species.,0.98
REL-c077df91873853fed19c,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0042,Canada's biodiversity for both future generations of Canadians and the rest of the world.,0.98
REL-d3d0b217e667ab723ed9,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0043,"Canada, there is a growing export market for bear gall bladders, again for traditional Asian medicines.",0.98
REL-ab81a3bd75da1a68aec4,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0044,Canada's early his- tory.,0.98
REL-f8ad63ff4692a2000f71,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0045,Canada to pursue better controls on these substances in the interna- tional forum.,0.98
REL-45447431398aa80dd80a,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0046,Canada's North.,0.98
REL-4b2f2dd03c9287cb68dc,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0047,Canada Many Canadians might welcome an increase in temperature as an alternative to cold winters.,0.98
REL-d47627578dab17959e29,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0048,Canada.,0.98
REL-6f95061cf8850b2dad82,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0049,Canada has already pledged to eliminate controlled CFCs by 1997.,0.98
REL-cc2f37678ce9084df51c,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0050,Canada will put in place first are those that make economic sense in their own right (such as energy efficiency and tree planting) or that serve multiple policy objectives (such as elimination of CFCs).,0.98
REL-5478293d44d4d4b5c2de,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0051,Canada believes that strategic and competi- tive economic advantages exist for nations capable of improving energy efficiency.,0.98
REL-552efcb67af236e6d76c,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0052,"Canada will launch a major public infor- mation campaign, beginning in 1991, in order to stress the importance of individual action and to put Canadians in a po- sition to make more informed decisions.",0.98
REL-169760c1da52a9798b99,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0053,Canada and the provinces are acting to reduce the amount of ground-level ozone in our country.,0.98
REL-04ae15a5db91b8314483,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0054,Canada.,0.98
REL-f7a2f390677dcf379db8,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0055,Canada's Goal is to Phase Out the Use of CFCs by 1997 and the Use of Methyl Chloroform and Other Major Ozone-Depleting Substances by the Year 2000.,0.98
REL-f96e766a27d61d4ae95d,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0056,"Canada's contribution to a series of such observatories in the Arctic nations; by 1992, augment the Canadian Ozone Monitoring Program to determine the effects of ozone depletion on people in all parts of the country; dep.",0.98
REL-cc5119fdad04e22f1151,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0057,Canada will Cap Acid-Rain-Related Emissions in Eastern Canada Beyond 1994 through Extended Federal-Provincial Acid Rain Control Agreements.,0.98
REL-abdaf3f16978b11e8149,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0058,acid rain control programs will solve Canada's acid rain problem.,0.98
REL-2ef3b727be997cb515fb,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0059,Canada and other industrial countries must be pre- pared to live up to their responsibilities as privileged members of the international community.,0.98
REL-8277d9a1959a04f0f91a,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0060,Canada will establish a national secretariat to assist the partici- pation of Canadians in the conference.,0.98
REL-cd182d8723781fd9206e,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0061,Canada will continue to play an active role in the Organization for Economic Co-operation and Development (OECD) and the Eco- nomic Commission for Europe (ECE).,0.98
REL-cf3714a60b2449c355f7,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0062,"Canada will also explore ways to strengthen co-operation on continental environmental issues such as long-range transboundary air pollution, toxic chemicals and migratory birds and mammals.",0.98
REL-a56485f74a5bd157982e,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0063,Canada's aboriginal communities have long understood the importance of resource management and environmental stewardship.,0.98
REL-8a2e269b652055cc0c26,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0064,"Canada, which was approved by wildlife ministers in September 1990, calls for effective co-operation between governments and aboriginal peoples in wildlife conservation, research, education and enforcement.",0.98
REL-54eb9382e7ba103fee79,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0065,Canada will establish annual conferences to consult business and labour repre- sentatives on cur- rent environmental issues and concerns.,0.98
REL-7f475d8c7b30117b07ef,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0066,Canada.,0.98
REL-a8d51dffebe6ba4899c2,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0067,Canada will explore ways of improving the consultation process to involve as many Canadians in as mean- ingful a manner as possible.,0.98
REL-1f98562d3087e356a1c9,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0068,"The Government of Canada will, by mid-1991, develop a pre- liminary national set of environmental indicators and initiate stakeholder consultations.",0.98
REL-67647d55a2448b226c84,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0069,Canada must act as a catalyst.,0.98
REL-74fbffd03c58ecebd16e,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0070,Canada is also a world leader in the continuing effort to under- stand the complex phenomena of climate change.,0.98
REL-16027b9808a9bdaed717,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0071,"Technology for Solutions Cleaning up the environment while preventing further degrada- tion is not only a challenge, it is an important opportunity for Canada.",0.98
REL-edd7271f2e9b287450f3,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0072,"Canada has undertaken extensive public education and information-transfer 153 initiatives, including measures in the area of technology demonstra- tion, evaluation and transfer.",0.98
REL-b5c4dfc3e9b315154732,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0073,"Canada, Environment Canada will enhance its ongoing program of in- spections, information exchange and investigations leading to vigorous enforcement of environmental regulations.",0.98
REL-6c5f4c17e8f3e4dc2051,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0074,"■ Introduction The federal government is the largest single ""business"" in Canada, with expenditures of $125 billion and over 585,000 public servants and employees of Crown corporations.",0.98
REL-b1f73e5dce8d5e74e563,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0075,"Gelfand, Calgary, Alberta, Green Plan Consultations ■ Early in 1991, the Government of Canada will begin a compre- hensive review of the environmental implications of existing statutes, policies, programs and regulations, and will propose modifications as necessary.",0.98
REL-bf21855818af1685ed70,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0076,"Gelfand, Calgary, Alberta, Green Plan Consultations ■ Early in 1991, the Government of Canada will begin a compre- hensive review of the environmental implications of existing statutes, policies, programs and regulations, and will propose modifications as necessary.",0.98
REL-7d139b65e44f823f5e20,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0077,Canada's Goal Is to Respond Quickly and Effectively to Threats Posed by Pollution Emergencies due to human activity and Naturally Occurring Environmental Emergencies.,0.98
REL-46ef6d5435297aa035ba,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0078,Canada.,0.98
REL-b456bb18a7932b7adfae,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0079,Canada.,0.98
REL-8844514c832a68139704,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0080,Canada.,0.98
REL-aca48aecee9eacde0ee7,DOC034,document_mentions_location,Canada,DOC034,DOC034-C0081,"Canada will provide earlier detection, better pre- diction and more timely warnings of severe weather events and of major airborne pollution emergencies such as volcanic erup- tions and nuclear accidents.",0.98
REL-118f5af5f053b4ef2f8f,DOC034,document_mentions_location,Great Lakes,DOC034,DOC034-C0004,Great Lakes and the St.,0.98
REL-fd81b4547ca305f47282,DOC034,document_mentions_location,Great Lakes,DOC034,DOC034-C0007,"Great Lakes, and a marked decline in concentrations of several major air pollutants.",0.98
REL-ae70ca23f8c12731ea46,DOC034,document_mentions_location,Great Lakes,DOC034,DOC034-C0013,Great Lakes; and the development of national guidelines on matters such as drinking water quality.,0.98
REL-743351b772c913bee55d,DOC034,document_mentions_location,Great Lakes,DOC034,DOC034-C0014,■ Of concern are native populations in the Great Lakes basin.,0.98
REL-8ec3b6a319e0cfd66400,DOC034,document_mentions_location,Great Lakes,DOC034,DOC034-C0015,Great Lakes basin.,0.98
REL-40f9cf85ea6e4ae3a0c1,DOC034,document_mentions_location,Great Lakes,DOC034,DOC034-C0016,"Great Lakes is the largest freshwater system in the world, acting as a reservoir for 20 per cent of the globe's stored freshwater.",0.98
REL-4e1f99a96bf07be547d6,DOC034,document_mentions_location,Great Lakes,DOC034,DOC034-C0018,Great Lakes and the St.,0.98
REL-b7c754b2185f53b3f415,DOC034,document_mentions_location,Great Lakes,DOC034,DOC034-C0019,Great Lakes and the St.,0.98
REL-fa138ca5c0fa1d2e0517,DOC034,document_mentions_location,Great Lakes,DOC034,DOC034-C0022,Great Lakes and St.,0.98
REL-c3ebee1188da336387da,DOC034,document_mentions_location,Great Lakes,DOC034,DOC034-C0042,Great Lakes Deep-Water Sculpin Lake Simcoe Whitefish Margined Madtom Shorthead Sculpin Slaortjaw Cisco Shortnose Cisco V Plants American Chestnut American Waterwillow Athabasca Thrift Blue Ash Bluehearts Colicroot Giant Helleborine,0.98
REL-ed3ee332df70b9ee0126,DOC034,document_mentions_location,Great Lakes,DOC034,DOC034-C0048,Great Lakes winter ice system may disappear.,0.98
REL-fca58f1a14c76fe122ec,DOC034,document_mentions_location,Great Lakes,DOC034,DOC034-C0053,Great Lakes and St.,0.98
REL-473481fdabbf4e59da9c,DOC034,document_mentions_location,Great Lakes,DOC034,DOC034-C0054,Great Lakes and St.,0.98
REL-cb079f8d9805b636b060,DOC034,document_mentions_location,Great Lakes,DOC034,DOC034-C0061,Great Lakes pollution prevention.,0.98
REL-c92779e7f243597026a8,DOC034,document_mentions_location,Great Lakes,DOC034,DOC034-C0069,"Great Lakes and for their investigation of contamination of the Arctic, acid rain, climate change and numerous other pioneering endeavours.",0.98
REL-c40d280e73abd1c63489,DOC034,document_mentions_location,Great Lakes,DOC034,DOC034-C0078,other 4% 1) Great Lakes A.,0.98
REL-e7b2f1dd782c95327eee,DOC034,document_mentions_location,North America,DOC034,DOC034-C0022,"North America, is proceeding.",0.98
REL-633012c6395e65048ede,DOC034,document_mentions_location,North America,DOC034,DOC034-C0047,"North America's temperature increase will also be greater than the global mean, probably bringing in its wake less summer rainfall and reduced soil moisture.",0.98
REL-0f52eecf94c83562e279,DOC034,document_mentions_location,North America,DOC034,DOC034-C0061,North America and Europe in the environmental field.,0.98
REL-ec2f21cf4a5457a051a0,DOC034,document_mentions_location,United States,DOC034,DOC034-C0016,United States have brought excessive-nutrient-level problems under control.,0.98
REL-42cd41bfccb8787108ed,DOC034,document_mentions_location,United States,DOC034,DOC034-C0018,United States to devel- op a bilateral action plan for comprehensive pollution preven- tion in the Great Lakes and St.,0.98
REL-71927b78a89a08969087,DOC034,document_mentions_location,United States,DOC034,DOC034-C0019,United States to devel- op a bilateral action plan for comprehensive pollution preven- tion in the Great Lakes and St.,0.98
REL-941632acfaf88d3eaafd,DOC034,document_mentions_location,United States,DOC034,DOC034-C0022,United States concluded that the only prudent course was to set a long-term goal to virtually eliminate discharges of persis- tent toxic chemicals.,0.98
REL-4dd4b5eebe928d55b0fe,DOC034,document_mentions_location,United States,DOC034,DOC034-C0025,United States.,0.98
REL-db85fede1e40e79a8409,DOC034,document_mentions_location,United States,DOC034,DOC034-C0026,United States to ensure that the transboundary aspects of the problem are dealt with.,0.98
REL-6413e63dae2c2ab057e2,DOC034,document_mentions_location,United States,DOC034,DOC034-C0027,U.S. Congress.,0.98
REL-96dce6730f8958c444e2,DOC034,document_mentions_location,United States,DOC034,DOC034-C0028,U.S. contribution to the Canadian ozone problem.,0.98
REL-4998c6ed636ca977d924,DOC034,document_mentions_location,United States,DOC034,DOC034-C0041,"United States, together with provincial, territorial and state governments and many other partners from the private sector, co-operate to deal with wetlands of continental importance.",0.98
REL-127d792be156c47ee0c8,DOC034,document_mentions_location,United States,DOC034,DOC034-C0056,"United States, the Soviet Union, Japan and Europe to ensure that global solutions to the ozone depletion problem are developed.",0.98
REL-7606fd171e340c7f2999,DOC034,document_mentions_location,United States,DOC034,DOC034-C0057,U.S. border.,0.98
REL-9b280484b6e6e20c93d0,DOC034,document_mentions_location,United States,DOC034,DOC034-C0058,■ All evidence indicates that Canadian and U.S. acid rain control programs will solve Canada's acid rain problem.,0.98
REL-0a3595ca284eb1c41040,DOC034,document_mentions_location,United States,DOC034,DOC034-C0059,United States.,0.98
REL-60e7bd0be08211aadc9e,DOC034,document_mentions_location,United States,DOC034,DOC034-C0061,United States.,0.98
REL-19512d608ba4a757e906,DOC034,document_mentions_location,United States,DOC034,DOC034-C0062,"United States and Mexico, Canada will also explore ways to strengthen co-operation on continental environmental issues such as long-range transboundary air pollution, toxic chemicals and migratory birds and mammals.",0.98
REL-8fe7615f6d340e44f8cc,DOC034,document_mentions_location,United States,DOC034,DOC034-C0077,"United States, Denmark and the Soviet Union regarding co-operation on oil spills.",0.98
REL-199ba4c95da5d2b374da,DOC035,document_mentions_location,Canada,DOC035,DOC035-C0005,"Canada water bodies receive indirect protection through measures/acts at a federal level through the Ca nada Wildlife Act, Fisheries Act, Migratory Birds Convention Act, Species at Risk Act and Canadian Environmental Assessmen",0.98
REL-56689e8cb6fb2d81cd45,DOC035,document_mentions_location,United States,DOC035,DOC035-C0005,United States Environmental Protection Agency).,0.98
REL-85619a3eaa4de440afc1,DOC035,document_mentions_location,United States,DOC035,DOC035-C0006,United States Environmental Protection Agency).,0.98
REL-a7a8ddd9f3b239cc6ae6,DOC036,document_mentions_location,Canada,DOC036,DOC036-C0025,Canada and the U nited States packing into relatively small geographies within,0.98
REL-0b5f19ab9f658df50445,DOC036,document_mentions_location,Canada,DOC036,DOC036-C0026,"Canada and the U nited States packing into relatively small geographies within Mexico, Central America, South America, and the Caribbean during migration and the winter months, it puts in perspective the importance of this wor",0.98
REL-a36df4ffff1b105dd0ac,DOC036,document_mentions_location,Canada,DOC036,DOC036-C0028,Canada.,0.98
REL-4bc93b15fe9f4281dfeb,DOC036,document_mentions_location,Canada,DOC036,DOC036-C0029,Canada to identify these locations based on science.,0.98
REL-9bf7f9b11a4462a1fd73,DOC036,document_mentions_location,Canada,DOC036,DOC036-C0030,Canada.,0.98
REL-67cb5037fab64c46a02b,DOC036,document_mentions_location,Canada,DOC036,DOC036-C0251,Canada.,0.98
REL-2dbc6bc0eb86d0864b50,DOC036,document_mentions_location,Chesapeake Bay,DOC036,DOC036-C0181,"Chesapeake Bay is one of the largest and best-known water quality trading programs in the country working to reduce nitrogen, phosphorus, and sediments across multiple states thatincludes Maryland, Pennsylvania, Virginia, and West Vir",0.98
REL-b7acac053a4d8a64dbbb,DOC036,document_mentions_location,Chesapeake Bay,DOC036,DOC036-C0248,Chesapeake Bay: Summary of results concerning possible causes.,0.98
REL-9caa4d8aff2b6c3f9e4e,DOC036,document_mentions_location,Great Lakes,DOC036,DOC036-C0025,Great Lakes) and the CCS complements the regional priorities stepped down to the state level.,0.98
REL-e328cbb9a965df6aa6e4,DOC036,document_mentions_location,Great Lakes,DOC036,DOC036-C0033,"Great Lakes Joint Venture IA, IN, KS, MI, MN, MO, NE, OH, WI Recover and maintain viability of native bird populations.",0.98
REL-d0fb8d419ae32e35b571,DOC036,document_mentions_location,Great Lakes,DOC036,DOC036-C0195,Great Lakes Joint Venture 107.,0.98
REL-b48872436ed34a6a1d98,DOC036,document_mentions_location,Gulf Coast,DOC036,DOC036-C0243,Gulf Coast wetlands.,0.98
REL-7b3716504d2c0bd53f38,DOC036,document_mentions_location,Mississippi River,DOC036,DOC036-C0025,Mississippi River/Great Lakes) and the CCS complements the regional priorities stepped down to the state level.,0.98
REL-51ee3ff03077bc398bfc,DOC036,document_mentions_location,Mississippi River,DOC036,DOC036-C0032,"Mississippi River Bottomland Forest Restoration* IL, KY, MO, TN, Joint efforts toward protecting and restoring bottomland forests – especially in and adjacent to MDC’s River Bends Priority Geography, Lower Mississippi Valley Joint Ventur",0.98
REL-ec6335437db522b577dd,DOC036,document_mentions_location,Mississippi River,DOC036,DOC036-C0033,"Mississippi River Watershed (including Upper Mississippi Forest Partnership) * IA, IL, IN, MO, MN, WI Joint efforts at addressing water pollution, loss of migratory bird habitat, forest loss, and fragmentation in Upper Mississippi Waters",0.98
REL-c2933170f87b5f871c66,DOC036,document_mentions_location,Mississippi River,DOC036,DOC036-C0086,"Mississippi River) or Mississippi Lowl ands (Missouri occurrence is primarily in the lower Mis sissippi and associated sloughs, bac kwaters, and wetlands of southeastern Missouri).",0.98
REL-e6d3711e84ce01e044fa,DOC036,document_mentions_location,Mississippi River,DOC036,DOC036-C0088,"“The Mississippi River Alluvial Basin ecoregion, or Missouri’s Bootheel, is part of the vast, flat floodplain of the Mississippi River that extends all the way to New Orleans.",0.98
REL-60f7db644b46baa74276,DOC036,document_mentions_location,Mississippi River,DOC036,DOC036-C0091,Mississippi River.,0.98
REL-9ee31a277558a0157051,DOC036,document_mentions_location,Mississippi River,DOC036,DOC036-C0096,Mississippi River in only the southeastern and northeastern regions of Missouri.,0.98
REL-d534d9350c15d2ad2645,DOC036,document_mentions_location,Mississippi River,DOC036,DOC036-C0129,Mississippi River runs along the state’s eastern border.,0.98
REL-44ff63c7cf463bb98536,DOC036,document_mentions_location,Mississippi River,DOC036,DOC036-C0134,Mississippi River in southeast Missouri were once covered in cypress swamps.,0.98
REL-60d01e788fcbf8f3de93,DOC036,document_mentions_location,Mississippi River,DOC036,DOC036-C0135,Mississippi River in southeast Missouri were once covered in cypress swamps.,0.98
REL-40d8f6c7951f7b5c6806,DOC036,document_mentions_location,Mississippi River,DOC036,DOC036-C0136,Mississippi river basins.,0.98
REL-125c24a172623cf4b0ec,DOC036,document_mentions_location,Mississippi River,DOC036,DOC036-C0169,Mississippi River where sedimentation has increased 60–300 percent over time (Remo et al.,0.98
REL-ceac754a9a5289f490fd,DOC036,document_mentions_location,Mississippi River,DOC036,DOC036-C0205,"Mississippi River, and Chariton River.",0.98
REL-3fa015de95e57af0e05a,DOC036,document_mentions_location,Mississippi River,DOC036,DOC036-C0250,Mississippi River and tributaries project.,0.98
REL-96b4622cb443b8f37235,DOC036,document_mentions_location,Mississippi River,DOC036,DOC036-C0251,Mississippi River Basin: Strategies to counter a persistent ecological problem.,0.98
REL-41a2fa2d9125446ff620,DOC036,document_mentions_location,Mississippi River,DOC036,DOC036-C0252,Mississippi River flood hazard amplified by river engineering.,0.98
REL-1cfa0ebae097c47608b0,DOC036,document_mentions_location,Mississippi River,DOC036,DOC036-C0253,"Mississippi River, Illinois.",0.98
REL-9b1a0daf0ce7809cbfa3,DOC036,document_mentions_location,Mississippi River,DOC036,DOC036-C0254,"Mississippi River, USA.",0.98
REL-2968d4a615c5b4092ea5,DOC036,document_mentions_location,Mississippi River,DOC036,DOC036-C0256,Mississippi River water quality this century.,0.98
REL-11be5882ea4d530b1186,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0002,"Missouri Comprehensive Conservation Strategy | 3 Wild Foods: Fish, Game, and Native Plants ................................................................................",0.98
REL-04a4b3e972767a736829,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0003,"Missouri citizens with clean air and water and the health benefits of outdoor connection, ecosystem services, and economic profits from outdoor recreation, forest products, and related resources.",0.98
REL-89eb64268466b31407cb,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0004,"Missouri Departm ent of Conservation ( MDC) director Bob Ziehmer and deputy director Tom Draper developed the vision to combine all resource priorities into a single plan, so it would indeed be “Comprehensive” and represent the",0.98
REL-ecc85b738c8bac8971ea,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0005,Missouri (Dr.,0.98
REL-4474123eba60bfa62708,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0006,Missouri F orest Products Associati on MIAD – Missouri Integrated Aquatic Databas e MIFPC – Missouri Invasive Forest Pest Council MNRC – Missouri Natural Resources Conference MOA – Missouri Office of Administration MoBCI – Misso,0.98
REL-5ff4ec6c4dec8b5d6f71,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0007,Missouri’s approach of rolling many of these priorit y areas up into composite conservation opportunity areas ( COAs) and priority geographies (PGs).,0.98
REL-8a9436c17cc6475cc17c,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0008,Missouri citizens.,0.98
REL-9d0ae08c4787a09447b0,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0009,Missouri Comprehensive Conservation Strategy | 16 public access to nature.,0.98
REL-4b08f688a793dee0a293,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0010,Missouri Comprehensive Conservation Strategy | 20 Citizen and Partner Engagement A key principle behind the CCS is that no single citizen or conservation organization can adequately conserve Missouri’s natural resources on its o,0.98
REL-a149ac9371554786a1f3,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0011,"Missouri Forest Resources Advisory Council (State Forest Stewardship Coordinating Committee) – presentation, discussion, and review State Natural Resources Conservation Service Technical Committee – presentation, discussion, and",0.98
REL-8d8415bdd71605f99fb1,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0012,Missouri Comprehensive Conservation Strategy | 24 Audubon Important Bird Areas (audubon.org/important-bird-areas) As the U.S.,0.98
REL-a3fa5ea1f5ee486facb8,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0013,Stopping habitat loss Figure 2.5 – NWTF Focal Landscapes Missouri Comprehensive Conservation Strategy | 27 Mark Twain National Forest Management Areas 1.1 and 1.2 (fs.usda.gov/Internet/FSE_DOCUMENTS/fs m8_045305.pdf) The Mark Twain National Forest (MTNF) has identified management area,0.98
REL-cf00db6c2cfeffca01ee,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0014,Missouri Ozarks.,0.98
REL-956c88a786230ae4baea,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0015,Maintaining the productivity of Missouri’s forestland and sustainable production of forest products •,0.98
REL-2f3d39ed4834ec9a3917,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0016,"Missouri, as well as to provide spatially explicit data that could be used by natural resource professionals, legislators, and the public to make more informed decisions for prioritizing opportunities to fill these conservation",0.98
REL-debcfbdb3ee157c6bd92,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0017,Missouri Comprehensive Conservation Strategy | 38 Figure 2.12 – Missouri’s Outstanding National and State Water Resources Missouri Comprehensive Conservation Strategy | 39 Missouri’s Priority Watersheds All Missouri’s watersheds,0.98
REL-cd7fc2c311297a840e94,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0018,"Missouri Comprehensive Conservation Strategy | 41 Figure 2.14 – Missouri Quail Restoration Landscapes Missouri Comprehensive Conservation Strategy | 42 Overlaying Missouri’s Landscape Prioritizations As demonstrated, Missouri ha",0.98
REL-888ae241e842d5b415c3,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0019,Missouri and makes up about 13 percent of Missouri’s land area.,0.98
REL-01cf3d6470abac98a717,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0020,"Missouri’s citizens manage the clear majority of Missouri ’s landscape, and the state ’s private landowners hold the key to the success of conservation in this state.",0.98
REL-4420233e0267c234a5e2,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0021,"Missouri COA network was informed by a multitude of resources and input, including the landscape assessments described in this section.",0.98
REL-de45125d993acc05732e,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0022,Missouri Comprehensive Conservation Strategy | 56 Figure 2.23 – Missouri PGs Missouri Comprehensive Conservation Strategy | 57 MDC Tiered Approach to Natural Community and Habitat Management An important tool resulting from int,0.98
REL-1abd55c2b566feec3102,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0023,"Missouri Comprehensive Conservation Strategy | 59 MDC Tiered Approach to Natural Community and Habitat Management Figure 2.25 – MDC Tiers 1 and 2 (5,922,330 acres,13.3% of the state) Figure 2.24 – MDC Tier 1 (1,026,483 acres, 2.",0.98
REL-fbe6925ec7536f1e29bb,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0024,Missouri identifies areas of the state critical for citizens to interact with nature via public access.,0.98
REL-287e20dbbfc5869b99f6,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0025,Missouri’s geographic priorities and why focused collaborative effort within these landscapes is key to the regenerative conservation of the state ’s invaluable natural resources.,0.98
REL-674ece9b38923ccad6c8,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0026,"Missouri Comprehensive Conservation Strategy | 68 Focal countries for full life-cycle conservation of Missouri -breeding SGCN s include Belize, Guatemala, Honduras, Nicaragua, Costa Rica, Colombia, and Ecuador.",0.98
REL-e3a689412ecbef7bd117,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0027,Missouri-Breeding Migratory Species Used to Identify the Most Impactful Full Life-Cycle Conservation Efforts on Stopover Sites and the Wintering Grounds Missouri Comprehensive Conservation Strategy | 69 Case Study: Restoration o,0.98
REL-b6e1abaa7731b1edc39d,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0028,Missouri Comprehensive Conservation Strategy | 71 Conserving Critical Waterfowl Habitat in the Prairie Pothole Region of Manitoba Missouri works in close pa rtnership with other state and federal agencies and other conservation,0.98
